rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,283,1,-35,-15,-100,-100,-100,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,1,-15,-15,-10,-25,-25,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,117,1,-15,-10,-15,-25,-25,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,1,-25,-50,-25,-25,-35,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,1,-15,-35,-25,-25,-35,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,1,-25,-15,-25,-10,-25,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,1,-25,-15,-15,-35,-35,-1,0,125,-1,-1,0
1407,A,A,Rock'n'Roll-Main Class Contact Style,First round,4,172,1,-35,-50,-25,-25,-50,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,1,283,2,-15,-10,-100,-100,-100,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,2,-15,-10,-15,-15,-15,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,2,117,2,-10,-10,-5,-10,-25,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,2,-25,-15,-10,-15,-25,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,2,-10,-15,-5,-15,-15,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,2,-10,-15,-15,-15,-15,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,2,-15,-25,-10,-25,-15,-1,0,125,-1,-1,0
1407,B,A,Rock'n'Roll-Main Class Contact Style,First round,4,172,2,-25,-50,-10,-25,-35,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,283,3,-15,-10,-100,-100,-100,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,3,-10,-15,-5,-10,-15,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,117,3,-5,-10,0,-10,-5,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,3,-10,-15,-5,-15,-15,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,3,-5,-15,-15,-15,-10,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,3,-5,-5,-10,-10,-5,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,3,-10,-10,-10,-25,-25,-1,0,125,-1,-1,0
1407,C,A,Rock'n'Roll-Main Class Contact Style,First round,4,172,3,-10,-50,-10,-10,-25,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,283,6,-10,-10,-100,-100,-100,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,1,362,6,-10,-10,-15,-10,-35,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,117,6,-10,-10,-10,-35,-15,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,2,71,6,-25,-10,-15,-15,-25,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,300,6,-10,-10,-5,-10,-25,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,3,224,6,-15,-15,-10,-5,-25,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,4,181,6,-15,-15,-15,-35,-25,-1,0,125,-1,-1,0
1407,F,A,Rock'n'Roll-Main Class Contact Style,First round,4,172,6,-25,-50,-15,-25,-35,-1,0,125,-1,-1,0
1420,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,224,1,0,0,0,0,0,0,0,125,-1,-1,0
1420,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,300,1,0,0,0,0,0,0,0,125,-1,-1,0
1420,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,181,1,0,0,0,0,0,0,0,125,-1,-1,0
1420,A,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,362,1,0,0,0,0,0,0,0,125,-1,-1,0
